"BehaviorSpace results (NetLogo 6.2.0)"
"./model/SIsaR_0.9.5.3TRIALS_wave1changeWorld.nlogo"
"experiments 2 seeds"
"01/19/2021 19:08:45:341 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","seedD","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"80","80","46","62600042","33962389","0","1","0","4","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","6","0","47","0","0","0","0"
"1","1","741","88938869","24928751","0","19","2","67","0","0","233","21","383","3","3","581","21","982","3","9","832","66","1257","16","12","0","0","0","0","0","0","0","0","0","0","879","1305","12","742","7","24","8","23"
"84","84","20","19825112","69328332","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","1","1","0","21","0","0","0","0"
"83","83","97","71301457","70002627","0","5","0","7","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","15","18","0","98","0","0","0","1"
"81","81","126","17298549","56935591","0","2","0","7","0","0","15","0","20","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","15","20","0","127","0","0","0","0"
"77","77","153","78185770","68797777","0","21","0","24","0","0","134","9","199","2","1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","135","199","1","154","0","0","0","2"
"85","85","103","75515525","11893143","0","2","0","3","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","10","0","104","0","0","0","1"
"53","53","355","95064137","96692942","0","36","3","66","0","0","269","57","357","13","5","634","57","870","13","6","727","69","929","14","8","0","0","0","0","0","0","0","0","0","0","729","935","8","356","3","1","9","21"
"89","89","70","39497663","77821173","0","8","0","5","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","10","1","71","0","0","0","1"
"86","86","131","99568920","33246185","0","6","1","12","0","0","55","11","86","4","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","56","86","3","132","1","1","2","4"
