"BehaviorSpace results (NetLogo 6.2.0)"
"./model/SIsaR_0.9.5.4trials10kCtrl1NStartNoFragSooner.nlogo"
"experiments 2 seeds"
"02/19/2021 09:53:37:421 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","50","0","50"
"[run number]","run#","[step]","seed0","seed","seedD","cp1cRed","cp1cRedNH","cp1cViolet","cp1cVioletNH","cp1cDead","cp2cRed","cp2cRedNH","cp2cViolet","cp2cVioletNH","cp2cDead","cp3cRed","cp3cRedNH","cp3cViolet","cp3cVioletNH","cp3cDead","cp4cRed","cp4cRedNH","cp4cViolet","cp4cVioletNH","cp4cDead","cp5cRed","cp5cRedNH","cp5cViolet","cp5cVioletNH","cp5cDead","cp6cRed","cp6cRedNH","cp6cViolet","cp6cVioletNH","cp6cDead","cumulativeRedCount","cumulativeVioletCount","cumulativeDeadCount","ticks","TinfSch","SinfSch","TinfNotSch","SinfNotSch"
"84","84","271","19825112","69328332","79760146","1","0","1","0","0","1","0","1","0","0","1","0","3","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","2","4","0","272","0","0","0","0"
"69","69","413","10043041","62941907","90862891","25","10","24","6","0","141","40","142","15","0","380","51","535","16","1","809","51","1038","16","7","0","0","0","0","0","0","0","0","0","0","811","1045","7","414","1","16","9","25"
"66","66","442","54979859","45241196","87780360","7","0","4","0","0","35","0","62","0","0","536","32","808","13","9","860","58","1160","22","17","0","0","0","0","0","0","0","0","0","0","862","1163","17","443","2","9","11","23"
"60","60","668","46484114","51362207","95295735","3","0","4","0","0","10","0","12","0","0","12","0","13","0","0","351","8","567","1","4","0","0","0","0","0","0","0","0","0","0","509","828","7","669","4","5","5","8"
"74","74","489","93186787","18615886","47927079","33","0","72","1","0","226","19","284","9","3","520","54","742","20","6","708","54","955","20","8","0","0","0","0","0","0","0","0","0","0","710","958","9","490","1","5","10","21"
"73","73","582","33022682","85741840","71867614","3","0","2","0","0","4","0","2","0","0","6","0","5","0","0","393","0","708","0","4","0","0","0","0","0","0","0","0","0","0","421","748","4","583","5","2","7","6"
"76","76","365","55719211","33534682","52422689","28","18","12","6","0","52","18","40","6","0","482","18","726","6","4","797","69","1169","13","11","0","0","0","0","0","0","0","0","0","0","797","1169","11","366","5","15","12","28"
"86","86","341","99568920","33246185","93116956","6","1","12","0","0","55","11","86","4","3","60","11","87","4","3","83","11","106","4","3","0","0","0","0","0","0","0","0","0","0","83","107","3","342","1","1","2","4"
"93","93","292","17829814","93524388","79021064","1","0","3","0","0","1","0","8","0","0","2","0","9","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","7","13","0","293","0","0","0","1"
"92","92","290","8860811","28128229","56436203","4","0","1","0","0","4","0","3","0","0","4","0","6","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","12","10","0","291","0","1","0","1"
"94","94","316","903236","48929869","98422075","2","0","3","0","0","18","13","11","4","0","20","13","11","4","0","32","13","16","4","0","0","0","0","0","0","0","0","0","0","0","32","16","0","317","0","0","0","0"
"99","99","267","79433548","623929","13209129","17","14","4","2","0","29","14","19","2","2","29","14","21","2","2","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","32","21","2","268","0","0","0","2"
"78","78","410","49620288","98331538","12520089","4","1","4","0","0","45","11","44","3","1","547","62","806","13","12","863","62","1285","13","16","0","0","0","0","0","0","0","0","0","0","865","1286","16","411","4","22","12","32"
"100","100","278","21097325","51036985","36214087","0","0","5","0","0","4","0","10","0","0","8","0","10","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","9","12","0","279","0","0","2","1"
"79","79","517","15383326","97888160","66688308","7","0","9","0","0","50","0","130","0","0","138","0","307","0","0","548","0","832","0","6","0","0","0","0","0","0","0","0","0","0","553","837","6","518","1","4","10","13"
"101","101","293","9400056","60131389","9026523","3","0","7","0","0","14","0","18","0","0","14","0","20","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","17","21","1","294","1","0","0","1"
"97","97","346","97121983","29066408","52602886","0","0","7","0","0","45","0","39","0","1","46","0","40","0","1","51","0","47","0","1","0","0","0","0","0","0","0","0","0","0","52","48","1","347","0","1","1","2"
"82","82","519","65298249","8300889","39221374","27","0","55","0","1","148","0","210","0","3","262","0","399","0","5","400","0","591","0","6","0","0","0","0","0","0","0","0","0","0","404","591","6","520","5","1","5","8"
"106","106","242","83380735","60851782","40723134","3","0","4","0","0","5","0","10","0","0","6","0","11","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","6","11","0","243","0","0","0","0"
"107","107","229","71432480","85281677","97823480","7","1","6","0","0","35","16","32","3","1","35","16","33","3","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","35","33","1","230","0","0","0","1"
"88","88","499","82336286","81116184","26157663","32","0","99","0","0","197","50","251","10","5","198","50","255","10","5","353","50","500","10","5","0","0","0","0","0","0","0","0","0","0","356","505","5","500","2","5","5","9"
"90","90","378","52070465","67179992","76688508","10","0","17","0","0","54","0","102","0","2","295","0","527","0","5","567","0","838","0","11","0","0","0","0","0","0","0","0","0","0","567","838","11","379","1","6","8","15"
"115","115","238","31478734","58726965","72275003","3","0","0","0","0","3","0","0","0","0","4","0","1","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","4","1","0","239","0","0","1","1"
"87","87","353","11134529","11034741","9279947","24","11","37","1","0","141","29","166","6","2","776","64","1086","16","14","930","75","1285","19","18","0","0","0","0","0","0","0","0","0","0","930","1286","18","354","7","11","15","34"
"98","98","499","8972347","46395965","17823982","2","0","2","0","0","3","0","3","0","0","4","0","4","0","0","189","0","284","0","0","0","0","0","0","0","0","0","0","0","0","192","286","0","500","3","3","0","3"
"103","103","355","95045697","8644467","36378846","4","0","4","0","1","9","0","10","0","1","9","0","17","0","1","178","0","247","0","2","0","0","0","0","0","0","0","0","0","0","181","255","2","356","1","1","1","5"
"83","83","712","71301457","70002627","24786673","5","0","7","0","0","15","0","18","0","0","18","0","21","0","0","294","0","513","0","3","0","0","0","0","0","0","0","0","0","0","403","595","4","713","1","2","4","9"
"89","89","571","39497663","77821173","1651748","8","0","5","0","0","11","0","10","0","1","13","0","11","0","1","312","0","634","0","10","0","0","0","0","0","0","0","0","0","0","351","658","11","572","2","5","5","9"
"91","91","389","14475080","92194080","14617155","30","1","65","0","0","366","68","353","17","5","702","68","841","17","10","876","68","1040","17","11","0","0","0","0","0","0","0","0","0","0","877","1040","11","390","9","22","16","43"
"112","112","320","40586858","60841783","43599708","6","0","5","0","0","11","0","12","0","0","12","0","15","0","0","30","0","27","0","0","0","0","0","0","0","0","0","0","0","0","30","27","0","321","0","0","0","0"
"104","104","330","84537269","82832751","14771468","38","0","85","0","0","265","43","490","14","5","328","45","563","15","6","342","45","574","15","7","0","0","0","0","0","0","0","0","0","0","342","574","7","331","2","1","5","4"
"114","114","343","43053671","72677105","70384258","0","0","4","0","0","1","0","5","0","0","1","0","7","0","0","12","0","16","0","0","0","0","0","0","0","0","0","0","0","0","14","16","0","344","0","0","0","0"
"80","80","761","62600042","33962389","53056335","1","0","4","0","0","1","0","6","0","0","2","0","8","0","0","429","0","628","0","2","0","0","0","0","0","0","0","0","0","0","551","752","4","762","5","12","6","12"
"95","95","411","10140827","21909336","83889072","5","0","4","0","2","33","14","25","3","3","331","14","519","3","4","821","59","1035","11","9","0","0","0","0","0","0","0","0","0","0","821","1039","10","412","3","10","11","17"
"96","96","485","35172270","51271193","46916456","59","0","101","0","1","624","40","850","11","11","629","40","853","11","11","643","40","875","11","11","0","0","0","0","0","0","0","0","0","0","644","875","11","486","0","0","15","53"
"113","113","432","58046614","22395202","90690463","2","0","1","0","0","2","0","1","0","0","4","0","1","0","0","39","0","73","0","0","0","0","0","0","0","0","0","0","0","0","42","76","0","433","0","0","1","0"
"102","102","504","32404069","17170661","77009512","0","0","2","0","0","0","0","2","0","0","0","0","5","0","0","282","0","611","0","3","0","0","0","0","0","0","0","0","0","0","293","620","3","505","0","1","4","2"
"110","110","402","6742619","27360128","99344393","5","1","4","0","0","34","10","31","1","1","123","10","219","1","4","262","10","329","1","7","0","0","0","0","0","0","0","0","0","0","265","330","7","403","1","3","4","9"
"111","111","407","409365","32507229","58405269","24","3","44","1","0","160","32","226","4","3","312","32","473","4","3","339","32","522","4","4","0","0","0","0","0","0","0","0","0","0","340","524","4","408","0","0","3","6"
"108","108","386","2212455","64280751","16590285","55","3","141","1","0","610","51","779","21","10","709","51","920","21","12","777","51","1050","21","12","0","0","0","0","0","0","0","0","0","0","778","1050","13","387","0","1","13","34"
"105","105","627","75841767","65387256","16664645","3","0","3","0","0","7","0","9","0","0","8","0","11","0","0","235","0","476","0","5","0","0","0","0","0","0","0","0","0","0","310","646","9","628","1","2","1","6"
"116","116","350","3799970","9507087","40789560","39","34","24","14","0","97","34","116","14","2","426","34","673","14","4","604","34","831","14","7","0","0","0","0","0","0","0","0","0","0","604","834","7","351","3","3","9","15"
"109","109","425","78556274","87971901","1428863","3","0","3","0","0","45","0","59","0","1","517","10","800","5","9","777","65","1027","19","15","0","0","0","0","0","0","0","0","0","0","778","1030","15","426","3","10","11","16"
"133","133","280","58562788","35515556","82699121","4","0","1","0","0","5","0","3","0","0","7","0","4","0","0","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","11","5","0","281","0","0","0","0"
"135","135","242","77727968","54324547","32402145","9","0","6","0","0","86","0","163","0","1","87","0","164","0","1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","87","164","1","243","0","0","0","1"
